acc_mean,acc_std,acc_rms,acc_zc,acc_b01,acc_b15,acc_b5,acc_b15_30,hr_mean,ibi_sdnn,ibi_rmssd,y
13.643272639812414,13.09732220191995,18.912396388585044,0.0,0.003775807558070721,0.007330316107803009,0.09332371661855,0.2207220055394857,60000000000.0,1e-09,0.0,0
14.322549473399558,13.595440788451947,19.747694387525087,0.0,0.002959324177470802,0.012444668285635188,0.07912329868520417,0.22149858041536094,60000000000.0,1e-09,0.0,0
14.118314347854755,12.607104942168473,18.92791311852619,0.0,0.003467797053935612,0.009919055034687648,0.056437905185533245,0.21542061208219274,60000000000.0,1e-09,0.0,0
14.309957827274927,12.649092209116649,19.09906873928214,0.0,0.001473256827706622,0.00813284547853079,0.04469479441065002,0.22664305196507137,60000000000.0,1e-09,0.0,0
14.34782235388859,13.66537795288282,19.814200989859525,0.0,0.0021998462769757415,0.006687642348456117,0.07387918635026382,0.23087393570847017,60000000000.0,1e-09,0.0,0
14.811219497152925,14.15265768850901,20.485847373556474,0.0,0.0014803744027654978,0.012000895334985318,0.07185950829588066,0.22883895765469423,60000000000.0,1e-09,0.0,0
14.782927803192681,14.397430577329136,20.63542976617217,0.0,0.0014190984467916867,0.009738663368485811,0.07411790928319545,0.2390995123516287,60000000000.0,1e-09,0.0,0
14.389563500749997,13.643273062584578,19.829231895741092,0.0,0.0013960781779226712,0.01068076211574293,0.06550152751617214,0.23566312289975389,60000000000.0,1e-09,0.0,0
14.328745340302943,13.80950575790451,19.900135483891365,0.0,0.0010089558369172453,0.00681422036339204,0.0722474319187561,0.24198555204344668,60000000000.0,1e-09,0.0,0
14.225968932565417,13.169394342822827,19.385848947125105,0.0,0.00124131282145918,0.0038226309044056676,0.060140875628676004,0.23933356657715124,60000000000.0,1e-09,0.0,0
14.375134073365668,13.109652826871852,19.455268613980337,0.0,0.0005473764605953575,0.007075493403765721,0.05043779886948535,0.23634870073483824,60000000000.0,1e-09,0.0,0
13.802881925391254,11.745010060527536,18.123598173229713,0.0,0.001680987053105705,0.010803115683177157,0.042449380331449564,0.21119144577947713,60000000000.0,1e-09,0.0,0
14.197627860701443,12.801233704228064,19.116595439450716,0.0,0.002501715999020953,0.008170034287721761,0.06275072306081511,0.22059263747805744,60000000000.0,1e-09,0.0,0
13.52672057801536,12.238479085350827,18.241505965621283,0.0,0.0030821261141665388,0.0053494587224176375,0.06882449160035288,0.22224934779536734,60000000000.0,1e-09,0.0,0
14.065446039480493,13.432749019530453,19.44930637540497,0.0,0.0035245035840819287,0.005254131770283253,0.07495489592753207,0.23857942274249597,60000000000.0,1e-09,0.0,0
